Plant_ID	Experiment	Line	Site	Block	Cohort
9_1364	ecotypes	MIL.32.A1	Jam	9_29	2009
9_1365	ecotypes	JAM.40.A	Jam	9_29	2009
9_1366	ecotypes	MAH.46.A	Jam	9_29	2009
9_1367	ecotypes	MIL.54.A	Jam	9_29	2009
9_1368	ecotypes	JAM.15.A	Jam	9_29	2009
9_1369	ecotypes	SILLow.2	Jam	9_29	2009
9_1370	ecotypes	JAM.22.A	Jam	9_29	2009
9_1371	ecotypes	MAH.9.B	Jam	9_29	2009
9_1372	ecotypes	MAH.5.A	Jam	9_29	2009
9_1373	ecotypes	MIL.68.B	Jam	9_29	2009
9_1374	ecotypes	SILLow.8	Jam	9_29	2009
9_1375	ecotypes	PAR.29.B2	Jam	9_29	2009
9_1376	ecotypes	JAM.19.B	Jam	9_29	2009
9_1377	ecotypes	MAH.48.A	Jam	9_29	2009
9_1378	ecotypes	MAH.16.A	Jam	9_29	2009
9_1379	ecotypes	PAR.8.B1	Jam	9_29	2009
9_1380	ecotypes	PAR.21.B2	Jam	9_29	2009
9_1381	ecotypes	MIL.21.B2	Jam	9_29	2009
9_1382	ecotypes	MIL.70.A	Jam	9_29	2009
9_1383	ecotypes	MAH.38.B	Jam	9_29	2009
9_1384	ecotypes	PAR.10.A6	Jam	9_29	2009
9_1385	ecotypes	SILLow.1	Jam	9_29	2009
9_1386	ecotypes	PAR.17.A1	Jam	9_29	2009
9_1387	ecotypes	MAH.8.A1	Jam	9_29	2009
9_1388	ecotypes	SILLow.7	Jam	9_29	2009
9_1389	ecotypes	PAR.9.A1	Jam	9_29	2009
9_1390	ecotypes	PAR.7.B1	Jam	9_29	2009
9_1391	ecotypes	PAR.13.A	Jam	9_29	2009
9_1392	ecotypes	JAM.6.A	Jam	9_29	2009
9_1393	ecotypes	JAM.15.A	Mil	9_30	2009
9_1394	ecotypes	JAM.26.A	Mil	9_30	2009
9_1395	ecotypes	MAH.38.B	Mil	9_30	2009
9_1396	ecotypes	MAH.48.A	Mil	9_30	2009
9_1397	ecotypes	MIL.70.A	Mil	9_30	2009
9_1398	ecotypes	SILupper.2	Mil	9_30	2009
9_1399	ecotypes	MIL.60.A	Mil	9_30	2009
9_1400	ecotypes	MAH.16.A	Mil	9_30	2009
9_1401	ecotypes	PAR.7.B1	Mil	9_30	2009
9_1402	ecotypes	MIL.68.B	Mil	9_30	2009
9_1403	ecotypes	MIL.32.A1	Mil	9_30	2009
9_1404	ecotypes	MIL.53.A	Mil	9_30	2009
9_1405	ecotypes	SILLow.1	Mil	9_30	2009
9_1406	ecotypes	MAH.46.A	Mil	9_30	2009
9_1407	ecotypes	MIL.21.B2	Mil	9_30	2009
9_1408	ecotypes	MAH.9.B	Mil	9_30	2009
9_1409	ecotypes	MAH.11.A	Mil	9_30	2009
9_1410	ecotypes	MAH.37.A	Mil	9_30	2009
9_1411	ecotypes	JAM.1.A	Mil	9_30	2009
9_1412	ecotypes	JAM.16.A	Mil	9_30	2009
9_1413	ecotypes	SILLow.5	Mil	9_30	2009
9_1414	ecotypes	PAR.17.A1	Mil	9_30	2009
9_1415	ecotypes	PAR.19.B	Mil	9_30	2009
9_1416	ecotypes	PAR.8.B1	Mil	9_30	2009
9_1417	ecotypes	PAR.29.B2	Mil	9_30	2009
9_1418	ecotypes	MAH.13.A	Mil	9_30	2009
9_1419	ecotypes	PAR.9.A1	Mil	9_30	2009
9_1420	ecotypes	JAM.22.A	Mil	9_30	2009
9_1421	ecotypes	PAR.21.B2	Mil	9_30	2009
9_1422	ecotypes	MIL.24.A	Mil	9_30	2009
9_1423	ecotypes	MIL.20.B	Mil	9_30	2009
9_1424	ecotypes	SILLow.8	Mil	9_30	2009
9_1425	ecotypes	SILLow.6	Mil	9_30	2009
9_1426	ecotypes	PAR.10.A6	Mil	9_30	2009
9_1427	ecotypes	SILLow.7	Mil	9_30	2009
9_1428	ecotypes	JAM.19.B	Mil	9_30	2009
9_1429	ecotypes	JAM.7.B	Mil	9_30	2009
9_1430	ecotypes	SILLow.3	Mil	9_30	2009
9_1431	ecotypes	MAH.5.A	Mil	9_30	2009
9_1432	ecotypes	MIL.50.A	Mil	9_30	2009
9_1433	ecotypes	MAH.8.A1	Mil	9_30	2009
9_1434	ecotypes	JAM.17.A	Mil	9_30	2009
9_1435	ecotypes	JAM.40.A	Mil	9_30	2009
9_1436	ecotypes	MIL.54.A	Mil	9_30	2009
9_1437	ecotypes	SILLow.2	Mil	9_30	2009
9_1438	ecotypes	JAM.6.A	Mil	9_30	2009
9_1439	ecotypes	PAR.13.A	Mil	9_30	2009
9_1440	ecotypes	PAR.22.A2	Mil	9_30	2009
